"","Reliability","SAMPLING_METHOD_DESC","Point","Point_Distance","Line","Line_Distance","forest","named_natural_region","postcode","public_land","vicgov_region","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"90","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"91","high reliability","General observations","place",20453.5378,"watercourse_channel",0.083558478,"Y","Y","Y","Y","N",65.1999969482422,0.00700000021606684,56,46,69,18,1.11160004138947,0.0157999992370606,0.332151085138321,4.53453159332275,337.009399414063,-10.0094003677368,67.0093994140625,1.99059998989105,4,15.6361999511719
"92","high reliability","Birds Australia 500m area search","place",13552.72059,"road",0.108095035,"Y","N","Y","Y","N",51,0.0063999998383224,56,46,42,4,1.19130003452301,0.00879999995231628,1.47661316394806,9.65464782714844,344.674285888672,-12.673999786377,68.6740036010742,-2.67400002479553,4,16.2266006469727
"93","high reliability","Birds Australia 2ha search","airport",5986.834506,"road",0.006162958,"Y","N","Y","Y","N",54.5116004943848,-0.0052000000141561,72,88,37,5,1.21029996871948,0.00240000011399388,0.814572215080261,6.94624900817871,342.238708496094,-8.2386999130249,68.2387008666992,-0.238700002431869,5,15.9387998580933
"94","high reliability","Incidental","place",13453.69102,"road",0.007235542,"N","N","Y","N","N",79.5999984741211,0.00329999998211861,73,9,42,18,1.65980005264282,0.00279999990016222,0.538940191268921,4.04086351394653,346.3291015625,-13.8963003158569,69.3291015625,-3.32909989356995,4,16.4115009307861
"95","high reliability","Bird transect","place",13693.17183,"road",0.106480227,"Y","N","Y","Y","N",53.7999992370605,-0.0015999999595806,73,9,42,4,1.26489996910095,0.00789999961853027,1.19779968261719,8.1850700378418,345.309112548828,-13.1342000961304,69.1342010498047,-3.13420009613037,4,15.8963003158569
"96","high reliability","Birds Australia 500m area search","place",1808.607892,"railway",0.013751119,"Y","N","Y","Y","N",59.2178001403809,0.0110999997705221,71,51,56,5,0.898699998855591,0.0115999998524785,0.325863987207413,1.7467360496521,334.736511230469,-12.5712995529175,64.5274963378906,3.26349997520447,5,16.2952003479004
"97","high reliability","Incidental","place",14430.56477,"road",0.009495918,"N","N","Y","Y","N",75,-0.00209999992512166,9,8,42,18,1.61600005626678,0.008500000461936,0.539299786090851,4.77530002593994,347.572204589844,-15.5721998214722,70.5721969604492,-4.57219982147217,4,16.1954002380371
"98","high reliability","Incidental","place",14036.61818,"road",0.009768486,"Y","N","Y","N","N",64.8000030517578,0.00740000000223517,29,11,42,18,1.50750005245209,0.00559999980032444,0.623097240924835,4.3705039024353,348.17529296875,-15.1752996444702,70.1753005981445,-5.17530012130737,4,16.156099319458
"99","high reliability","Bird transect","place",13862.89213,"road",0.012024063,"N","N","Y","N","N",61.7999992370605,0.00240000011399388,29,11,42,18,1.4650000333786,0.00760000012814999,0.54465240240097,4.28397130966187,348.398284912109,-15.3983001708984,70.3983001708984,-5.39830017089844,4,16.6172008514404
"100","high reliability","Bird transect","place",13862.89213,"road",0.012024063,"N","N","Y","N","N",61.7999992370605,0.00240000011399388,29,11,42,18,1.4650000333786,0.00760000012814999,0.54465240240097,4.28397130966187,348.398284912109,-15.3983001708984,70.3983001708984,-5.39830017089844,4,16.6172008514404
"101","high reliability","Bird transect","place",13862.89213,"road",0.012024063,"N","N","Y","N","N",61.7999992370605,0.00240000011399388,29,11,42,18,1.4650000333786,0.00760000012814999,0.54465240240097,4.28397130966187,348.398284912109,-15.3983001708984,70.3983001708984,-5.39830017089844,4,16.6172008514404
"102","high reliability","Bird transect","place",13862.89213,"road",0.012024063,"N","N","Y","N","N",61.7999992370605,0.00240000011399388,29,11,42,18,1.4650000333786,0.00760000012814999,0.54465240240097,4.28397130966187,348.398284912109,-15.3983001708984,70.3983001708984,-5.39830017089844,4,16.6172008514404
"103","high reliability","Birds Australia 2ha search","place",15154.85854,"road",0.003495269,"Y","N","Y","Y","N",71.0954971313477,-0.0138999996706843,56,46,42,18,1.58229994773865,0.0102000003680587,0.468101799488068,3.77229762077331,344.664886474609,-12.5812997817993,67.581298828125,-2.53670001029968,4,15.7255001068115
"104","low reliability","Timed bird census","mountain",2888.724263,"road",0.000102511,"Y","N","Y","Y","Y",71.8000030517578,-0.0152000002563,17,92,118,16,1.80239999294281,0.00930000003427267,0.238900393247604,7.03693914413452,311.337097167969,6.66160011291504,92.3384017944336,25.0417995452881,103,16.1802005767822
"105","low reliability","General observations","place",5220.765075,"watercourse_river",0.021958161,"Y","N","Y","Y","Y",126.599998474121,-0.0185000002384186,62,98,124,6,2.07850003242493,0.0272000003606081,0.626928567886353,8.03940105438232,282.075805664062,30.309700012207,71.243896484375,55.6955986022949,6,15.8259000778198
"106","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"107","high reliability","Incidental","place",16495.88453,"road",0.009481505,"Y","N","Y","Y","N",80,-0.0650999993085861,73,9,42,4,1.67219996452332,0.00989999994635582,0.572469353675842,5.08091974258423,344.296508789062,-12.2965002059937,67.214599609375,-1.36749994754791,4,15.5410003662109
"108","high reliability","General observations","place",24974.90562,"watercourse_channel",0.112987882,"N","Y","Y","Y","N",74.9246978759766,0.0137000000104308,71,51,48,18,1.35710000991821,0.00499999988824129,0.496277421712875,3.73713326454163,334.037414550781,-7.93860006332397,64.8669967651367,4.78830003738403,5,15.686900138855
"109","high reliability","General observations","place",6431.613891,"state_border",0.003802821,"Y","N","Y","Y","N",60.2000007629395,-9.99999974737875e-05,29,11,39,4,1.40320003032684,0.00249999994412065,0.83832710981369,7.08411264419556,351.232391357422,-10.5006999969482,71.2323989868164,-6.23239994049072,4,16.4939002990723
"110","low reliability","Timed bird census","rail_station",8193.643776,"road",0.000759927,"Y","N","Y","Y","Y",93.4000015258789,0.0857999995350838,62,98,124,19,1.93809998035431,0.0452999994158745,0.356108367443085,15.2700414657593,286.582000732422,25.4179992675781,75.4161987304687,49.3116989135742,106,15.0937995910645
"111","high reliability","Bird transect","place",14242.08988,"road",0.007788115,"N","N","Y","Y","N",77.4000015258789,0.0019000000320375,29,11,42,18,1.64030003547669,0.00300000002607703,0.611396133899689,4.53076457977295,346.121612548828,-14.121600151062,69.1215972900391,-3.12159991264343,4,16.1082992553711
"112","high reliability","General observations","place",11599.69756,"state_border",0.001976849,"Y","N","Y","Y","N",46,0.00260000000707805,73,9,37,18,1.09449994564056,0.00939999986439943,0.639898777008057,5.71546602249146,351.486785888672,-13.5349998474121,70.5350036621094,-6.53499984741211,4,16.8012008666992
"113","high reliability","Birds Australia 500m area search","place",30280.40108,"watercourse_channel",0.154770672,"N","Y","Y","Y","N",71,0.0167999994009733,71,51,48,5,1.24469995498657,0,0.402780711650848,3.9833071231842,334.496490478516,-8.49639987945557,65.3625030517578,4.50360012054443,5,15.7954998016357
"114","high reliability","Bird transect","place",12519.42176,"road",0.101180869,"N","N","Y","Y","N",51.4124984741211,0.00810000021010637,29,11,42,4,1.19930005073547,0.000500000023748726,1.27488315105438,8.87985706329346,345.992889404297,-13.0364999771118,69.0364990234375,-3.03649997711182,4,16.5832996368408
"115","low reliability","Timed bird census","place",6097.53059,"road",0.010265093,"Y","N","Y","Y","Y",348.799987792969,2.33640003204346,40,30,124,6,2.5327000617981,0.0687000006437302,0.252754420042038,11.0209884643555,263.245086669922,43.7197990417481,62.0158004760742,86.4262008666992,6,11.3290996551514
"116","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"117","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"118","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"119","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"120","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"121","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"122","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"123","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"124","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"125","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"126","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"127","high reliability","General observations","place",15224.29054,"road",0.009403635,"Y","N","Y","Y","N",80.5149002075195,-0.0270000007003546,56,46,42,18,1.67209994792938,0.00499999988824129,0.564101874828339,4.79851961135864,344.05810546875,-12.0579996109009,66.6501998901367,-1.05799996852875,4,15.4783000946045
"128","high reliability","Timed bird census","place",15086.63619,"road",0.011746946,"Y","N","Y","Y","N",79.1999969482422,-0.00789999961853027,56,46,42,18,1.65929996967316,0.00779999978840351,0.562338471412659,4.76498937606812,344.550506591797,-12.5506000518799,67.1778030395508,-1.55060005187988,4,15.4324998855591
"129","high reliability","Incidental","place",18705.35783,"road",0.141164924,"N","N","Y","Y","N",69.5999984741211,-0.0333999991416931,56,46,42,4,1.53970003128052,0.0131999999284744,1.42398190498352,16.0173721313477,343.779693603516,-11.8179998397827,67.7797012329102,-1.77970004081726,4,16.0401992797852
"130","high reliability","Incidental","place",12442.46128,"road",0.091718181,"N","N","Y","N","N",49.1347999572754,0.00540000014007092,73,9,42,4,1.13779997825623,0.008500000461936,0.512223720550537,3.85956597328186,347.247589111328,-14.2481002807617,70.2481002807617,-4.24809980392456,4,17.2565002441406
"131","high reliability","Camera - Surveillance/Remote","place",16465.56934,"road",0.009162242,"Y","N","Y","Y","N",81.5999984741211,-0.0584999993443489,73,9,42,18,1.68680000305176,0.0109000001102686,0.578236997127533,5.00242757797241,343.959686279297,-11.9597997665405,66.6834030151367,-0.965900003910065,4,15.4860000610352
"132","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"133","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"134","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"135","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"136","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"137","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"138","high reliability","Bird transect","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"139","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"140","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"141","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"142","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"143","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"144","high reliability","Bird transect","place",26212.73545,"watercourse_channel",0.159849808,"N","Y","Y","Y","N",72.9210968017578,0.0115000000223517,71,51,48,5,1.28410005569458,0.00389999989420176,0.461944878101349,3.61427092552185,334.077087402344,-8.07709980010986,64.0831985473633,4.92290019989014,5,15.8600997924805
"145","high reliability","Incidental","place",14367.3831,"road",0.002402658,"Y","N","Y","Y","N",68.1999969482422,-0.0379999987781048,29,11,42,4,1.55250000953674,0.0154999997466803,0.304734289646149,3.76713180541992,346.050689697266,-13.0507001876831,68.0506973266602,-3.05069994926453,4,15.1731004714966
"146","high reliability","Incidental","place",21121.25939,"state_border",0.000983485,"N","N","Y","Y","N",30.13330078125,-0.00359999993816018,9,8,19,4,0.934199988842011,0.00779999978840351,0.470129996538162,5.32201910018921,352.520690917969,-15.7877998352051,72.7878036499024,-9.78779983520508,4,16.6672992706299
"147","high reliability","Incidental","place",13431.08954,"road",0.107134734,"Y","N","Y","Y","N",49.4000015258789,0.00609999988228083,29,11,42,4,1.14370000362396,0.00899999961256981,1.60139906406403,10.0476598739624,344.969207763672,-12.9156999588013,68.9157028198242,-2.91569995880127,4,16.1653003692627
"148","high reliability","Camera - Surveillance/Remote","place",6545.546019,"watercourse_stream",0.017061422,"Y","N","Y","Y","N",109.745002746582,0.0163000002503395,37,140,125,106,1.86580002307892,0.0116999996826053,0.193773195147514,4.93233060836792,269.041198730469,0.625199973583221,80.217903137207,63.081901550293,106,16.8894996643066
"149","high reliability","Birds Australia 500m area search","mountain",11060.23066,"road",0.01479257,"Y","N","Y","Y","N",279.399993896484,-0.00730000017210841,64,102,139,106,1.90610003471375,0.0315999984741211,0.347306787967682,9.08041572570801,291.187286376953,1.85450005531311,68.1886978149414,39.0917015075684,106,18.2250003814697
"150","high reliability","General observations","place",13191.26712,"road",0.106206114,"Y","N","Y","Y","N",49.1129989624023,-0.00240000011399388,29,11,42,4,1.13329994678497,0.00400000018998981,1.61613845825195,10.6765518188477,346.067504882812,-13.0838003158569,69.0838012695312,-3.08380007743835,4,16.6303005218506
"151","high reliability","Timed bird census","place",15550.14487,"road",0.002621382,"Y","N","Y","Y","N",72.8000030517578,0.0463000014424324,73,9,42,18,1.59990000724793,0.0116999996826053,0.558694660663605,4.67377376556397,344.916595458984,-12.916600227356,67.9166030883789,-2.88019990921021,4,15.4303998947144
"152","high reliability","Timed bird census","place",15086.63619,"road",0.011746946,"Y","N","Y","Y","N",79.1999969482422,-0.00789999961853027,56,46,42,18,1.65929996967316,0.00779999978840351,0.562338471412659,4.76498937606812,344.550506591797,-12.5506000518799,67.1778030395508,-1.55060005187988,4,15.4324998855591
"153","high reliability","Incidental","place",9904.730056,"watercourse_stream",0.008513969,"Y","N","Y","Y","N",488.200012207031,-0.14020000398159,19,100,105,16,2.62800002098083,0.022299999371171,0.178317606449127,6.90365314483643,286.36669921875,4.53560018539429,58.2975997924805,47.6431007385254,12,15.2843999862671
"154","high reliability","Bird transect","place",13979.71268,"road",0.008212895,"N","N","Y","Y","N",75.5999984741211,0.00410000002011657,73,9,42,18,1.62119996547699,0.0111999996006489,0.608114898204803,4.52489280700684,347.559204101562,-15.559100151062,70.5590972900391,-4.55910015106201,4,16.4559993743896
"155","low reliability","Timed bird census","mountain",7144.491243,"road",0.004629455,"Y","N","Y","Y","Y",146,-1.72510004043579,63,65,124,6,2.13759994506836,0.12610000371933,0.218155458569527,11.5183181762695,283.915100097656,32.9374008178711,69.8483963012695,66.7409973144531,6,13.7458000183106
"156","low reliability","Timed bird census","rail_station",7343.073528,"watercourse_stream",0.01562238,"Y","N","Y","Y","Y",86.5999984741211,-0.490099996328354,62,98,124,6,1.90400004386902,0.029899999499321,0.330596178770065,12.4704523086548,284.137603759766,26.9083995819092,74.0274963378906,50.9678001403809,6,14.1532001495361
"157","high reliability","Trap (unspecified)","place",12772.92663,"road",0.100458092,"N","N","Y","Y","N",51.2000007629395,0.00249999994412065,71,51,42,5,1.1956000328064,0.00279999990016222,1.40302836894989,10.9327564239502,345.394989013672,-12.6000995635986,68.60009765625,-2.60010004043579,5,16.952600479126
"158","high reliability","General observations","place",1354.878265,"road",0.011065156,"N","N","Y","N","N",56.4000015258789,-0.0208999998867512,29,11,42,18,1.28069996833801,0.00810000021010637,0.461324661970138,4.32903051376343,347.636810302734,-12.9511003494263,69.9511032104492,-3.95110011100769,4,16.003999710083
"159","high reliability","Timed bird census","place",15086.63619,"road",0.011746946,"Y","N","Y","Y","N",79.1999969482422,-0.00789999961853027,56,46,42,18,1.65929996967316,0.00779999978840351,0.562338471412659,4.76498937606812,344.550506591797,-12.5506000518799,67.1778030395508,-1.55060005187988,4,15.4324998855591
"160","high reliability","Bird transect","place",16221.30476,"road",0.001729681,"Y","N","Y","N","N",76.5999984741211,0.0031999999191612,29,11,42,18,1.63730001449585,0.00620000017806888,0.79191130399704,5.3702802658081,345.382202148437,-13.3822002410889,68.3822021484375,-2.58820009231567,4,15.5792999267578
"161","high reliability","Incidental","place",11685.86314,"road",0.060510855,"N","N","Y","N","N",77.1999969482422,-0.0107000004500151,56,46,42,18,1.62549996376038,0.0108000002801418,-0.0712101310491562,0.240115195512772,344.322814941406,-11.8667001724243,67.86669921875,-1.86670005321503,4,15.9657001495361
"162","high reliability","Incidental","place",13438.45449,"road",0.007235002,"N","N","Y","N","N",79.5999984741211,0.00329999998211861,73,9,42,18,1.65980005264282,0.00279999990016222,0.538940191268921,4.04086351394653,346.3291015625,-13.8963003158569,69.3291015625,-3.32909989356995,4,16.4115009307861
"163","low reliability","Timed bird census","place",5565.365235,"watercourse_river",0.002818097,"Y","N","Y","Y","N",139.199996948242,-1.85060000419617,63,65,124,12,2.11610007286072,0.0859000012278557,0.222921743988991,7.36051797866821,281.156494140625,35.7664985656738,65.7173004150391,65.3848037719727,12,11.9201002120972
"164","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"165","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"166","high reliability","Trap (unspecified)","place",19661.26684,"watercourse_channel",0.113537809,"Y","Y","Y","Y","N",71.5999984741211,-0.00230000005103648,71,51,48,5,1.22000002861023,0.00810000021010637,0.627942264080048,4.02841424942017,335.184997558594,-9.18509960174561,65.5655975341797,3.70230007171631,5,16.5184993743896
"167","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"168","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"169","high reliability","Birds Australia 5km area search","place",14128.77825,"road",8.09e-05,"N","N","Y","Y","N",83.4000015258789,0.00549999997019768,29,11,42,18,1.69659996032715,0,0.708964884281158,5.48340368270874,345.085296630859,-12.4579000473023,67.7682037353516,-2.08529996871948,4,16.3229999542236
"170","high reliability","Birds Australia 2ha search","mountain",11060.23066,"road",0.01479257,"Y","N","Y","Y","N",279.399993896484,-0.00730000017210841,64,102,139,106,1.90610003471375,0.0315999984741211,0.347306787967682,9.08041572570801,291.187286376953,1.85450005531311,68.1886978149414,39.0917015075684,106,18.2250003814697
"171","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"172","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"173","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"174","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"175","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"176","high reliability","Incidental","place",14773.91303,"road",0.025615297,"Y","N","Y","Y","N",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131
"177","high reliability","Timed bird census","place",14367.3831,"road",0.002402658,"Y","N","Y","Y","N",68.1999969482422,-0.0379999987781048,29,11,42,4,1.55250000953674,0.0154999997466803,0.304734289646149,3.76713180541992,346.050689697266,-13.0507001876831,68.0506973266602,-3.05069994926453,4,15.1731004714966
"178","high reliability","General observations","place",3412.932906,"road",0.006999517,"Y","N","Y","Y","N",207,2.90669989585876,36,146,1,16,2.31200003623962,0.112300001084805,0.526698470115662,4.02289581298828,265.332489013672,30.3663005828857,74.6232986450195,62.5848999023438,12,12.8920001983643
"179","low reliability","Timed bird census","place",2038.092224,"watercourse_river",0.010225925,"Y","N","Y","Y","Y",93.4000015258789,-0.0299999993294477,62,98,124,106,1.93309998512268,0.0252000000327825,0.906804740428925,7.09212684631348,288.453094482422,27.3523006439209,73.4618988037109,48.6702003479004,106,16.6471996307373
"180","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"181","high reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","N","Y","Y","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"182","high reliability","Bird transect","place",13450.51732,"road",0.104067131,"Y","N","Y","Y","N",51,0,73,9,42,4,1.19289994239807,0.0105999996885657,1.49400138854981,10.6814184188843,346.095703125,-13.913200378418,69.913200378418,-3.91319990158081,4,16.2362003326416
